Price,Bedrooms,Is_premium_subarea,Sub_locality,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
5000000,3,1,Ikoyi S.W Ikoyi,flat,island,0,15.424948670398354,7500000.0,5588541.634109451,-0.4473438982258529
3000000,4,0,"Off Ayo Adeleye Drive, Ilasan Jakande Lekki",duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
2800000,5,0,Off Toyin Street Ikeja,duplex,mainland,0,14.845130332288226,4500000.0,2475331.4711372973,-0.6867767084215718
3000000,4,0,Ikota Lekki,duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
15000000,10,1,Ikoyi S.W Ikoyi,flat,island,0,16.52356082573315,15000000.0,1.0,0.0
3500000,2,1,Victoria Island Extension Victoria Island,flat,island,0,15.068273812173887,3000000.0,1583096.9895844576,0.3158366185329198
5000000,3,1,Victoria Island Extension Victoria Island,flat,island,0,15.424948670398354,4500000.0,6915655.485204466,0.07229972647852587
1800000,3,0,Vgc Ajah,flat,island,1,14.403297778421795,900000.0,345391.2078968643,2.605740908925351
2000000,2,1,Oniru Victoria Island Extension Victoria Island,flat,island,1,14.508658238524095,3000000.0,1583096.9895844576,-0.6316732370658396
2000000,2,1,Victoria Island Extension Victoria Island,flat,island,0,14.508658238524095,3000000.0,1583096.9895844576,-0.6316732370658396
3000000,3,1,Victoria Island Extension Victoria Island,flat,island,0,14.914123179965662,4500000.0,6915655.485204466,-0.21689917943557763
3000000,3,1,Victoria Island Extension Victoria Island,flat,island,0,14.914123179965662,4500000.0,6915655.485204466,-0.21689917943557763
3500000,4,1,Magodo Isheri Ojodu,flat,mainland,0,15.068273812173887,1200000.0,694827.8306787332,3.310172532601747
550000,2,0,Mainland Ogudu-Orike Ogudu,flat,mainland,0,13.217675375388819,1000000.0,417962.0016801585,-1.0766528971319222
250000,1,0,Iyanaipaja Egbeda Alimosho,mini flat,mainland,0,12.429220196836383,250000.0,55721.592164378555,0.0
350000,2,0,Iyanaipaja Egbeda Alimosho,flat,mainland,0,12.765691290604371,400000.0,121396.33728853069,-0.4118740409866049
3000000,4,0,Island Osapa London Lekki,house,island,0,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
800000,1,0,Osapa London Lekki,mini flat,island,0,13.592368256649284,1100000.0,655271.5531639188,-0.4578254596151434
700000,1,1,Agungi Lekki,mini flat,island,0,13.45883704259595,1100000.0,655271.5531639188,-0.6104339461535245
800000,2,1,Agungi Lekki,flat,island,0,13.592368256649284,2000000.0,895390.6211295603,-1.3401971962652082
600000,1,0,Osapa London Lekki,mini flat,island,0,13.304686600863562,1100000.0,655271.5531639188,-0.7630424326919056
800000,1,0,Osapa London Lekki,mini flat,island,0,13.592368256649284,1100000.0,655271.5531639188,-0.4578254596151434
800000,2,0,Ojuelegba Surulere,flat,mainland,0,13.592368256649284,725000.0,366236.1254336464,0.20478591485532818
180000,2,0,Pipeline Alimosho,flat,mainland,0,12.100717685412471,400000.0,121396.33728853069,-1.8122457803410614
250000,2,0,Ipaja Ayobo Ipaja,flat,mainland,0,12.429220196836383,300000.0,63656.38091708226,-0.7854672112938555
450000,1,0,Ikeja Allen Avenue Ikeja,mini flat,mainland,0,13.017005083966255,600000.0,1693250.274244203,-0.08858702241578187
2000000,3,1,Ikeja Ikeja Gra Ikeja,flat,mainland,0,14.508658238524095,1600000.0,1237311.287693152,0.32328162199648364
3500000,3,0,Shonibare Shonibare Estate Maryland,flat,mainland,1,15.068273812173887,1800000.0,2138121.143516691,0.7950905893030514
1200000,3,0,Akoura Estate Adeniyi Jones Ikeja,flat,mainland,1,13.997832948091215,1600000.0,1237311.287693152,-0.32328162199648364
2500000,3,0,Maryland Estate Lsdpc Maryland Estate Maryland,flat,mainland,1,14.731801689838349,1800000.0,2138121.143516691,0.32739024265419764
2500000,1,1,Victoria Island Extension Victoria Island,mini flat,island,0,14.731801689838349,2000000.0,1085422.6331204444,0.4606500590120985
2000000,3,1,Ikeja Ikeja Gra Ikeja,flat,mainland,0,14.508658238524095,1600000.0,1237311.287693152,0.32328162199648364
200000,1,0,Shasha Alimosho,mini flat,mainland,0,12.206077645517674,250000.0,55721.592164378555,-0.897318221857339
350000,2,0,Iyana Ipaja/Alimosho Pipeline Alimosho,flat,mainland,0,12.765691290604371,400000.0,121396.33728853069,-0.4118740409866049
1500000,3,0,Lsdpc Maryland Estate Maryland,flat,mainland,1,14.220976332738882,1800000.0,2138121.143516691,-0.14031010399465613
600000,2,0,Alapere Kosofe/Ikosi,flat,mainland,0,13.304686600863562,650000.0,284013.1899463334,-0.17604816174012167
7000000,2,1,Victoria Island Extension Victoria Island,flat,island,0,15.76142084987672,3000000.0,1583096.9895844576,2.526692948263358
350000,1,0,Akoka Yaba,mini flat,mainland,0,12.765691290604371,350000.0,197881.37662672115,0.0
250000,1,0,Oshodi Expressway Oshodi,mini flat,mainland,0,12.429220196836383,250000.0,75245.05420170938,0.0
1200000,2,0,Amuwo Odofin Amuwo Odofin,flat,mainland,1,13.997832948091215,650000.0,344063.1433913202,1.59854378640742
700000,3,0,Oshodi Expressway Oshodi,flat,mainland,0,13.45883704259595,600000.0,179822.64133357164,0.5561034987496355
2000000,3,0,Phase 2 Gbagada,flat,mainland,0,14.508658238524095,1000000.0,395058.6778605653,2.53126954561658
700000,3,0,Oshodi Expressway Oshodi,flat,mainland,0,13.45883704259595,600000.0,179822.64133357164,0.5561034987496355
3000000,4,0,Ikota Lekki,house,island,1,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
900000,3,0,Ocean Palm Estate Sangotedo Ajah,flat,island,1,13.710151153416941,900000.0,345391.2078968643,0.0
400000,1,0,Ebute Metta Yaba,mini flat,mainland,0,12.899222326086994,350000.0,197881.37662672115,0.2526766331038764
350000,1,0,Ebute Metta Yaba,mini flat,mainland,0,12.765691290604371,350000.0,197881.37662672115,0.0
900000,3,0,Off Allen Avenue Ikeja,flat,mainland,0,13.710151153416941,1600000.0,1237311.287693152,-0.5657428384938464
1300000,4,0,Off Addo Road Ado Ajah,duplex,island,0,14.077875591662238,1500000.0,1119925.9949810226,-0.17858322862073495
350000,1,0,Akoka Yaba,mini flat,mainland,0,12.765691290604371,350000.0,197881.37662672115,0.0
800000,3,0,Ocean Palm Estate Monastery Road Sangotedo,flat,island,1,13.592368256649284,700000.0,200277.58514399736,0.49930699897395464
5000000,4,0,Igbo-Efon Lekki,duplex,island,0,15.424948670398354,3500000.0,4441466.645353092,0.33772627822599616
3000000,2,1,Lekki Phase 1 Lekki,duplex,island,0,14.914123179965662,2050000.0,602376.2469230861,1.5770874181254029
400000,1,0,Akoka Yaba,mini flat,mainland,0,12.899222326086994,350000.0,197881.37662672115,0.2526766331038764
300000,1,0,Akoka Yaba,mini flat,mainland,0,12.611541086966115,350000.0,197881.37662672115,-0.2526766331038764
250000,0,0,Akoka Yaba,self contain,mainland,0,12.429220196836383,230000.0,96333.31300434396,0.20761250055936661
1500000,3,0,Alagomeji Yaba,flat,mainland,0,14.220976332738882,1000000.0,624067.9867957743,0.801194758550601
700000,2,0,Sabo Yaba,flat,mainland,1,13.45883704259595,700000.0,388728.5267957169,0.0
5000000,3,1,Victoria Island Extension Victoria Island,flat,island,0,15.424948670398354,4500000.0,6915655.485204466,0.07229972647852587
800000,2,0,Sabo Yaba,flat,mainland,1,13.592368256649284,700000.0,388728.5267957169,0.2572489362288341
1200000,3,0,Millenuim/Ups Gbagada,flat,mainland,1,13.997832948091215,1000000.0,395058.6778605653,0.506253909123316
3000000,2,1,Victoria Island Extension Victoria Island,flat,island,0,14.914123179965662,3000000.0,1583096.9895844576,0.0
800000,2,0,Millenuim/Ups Gbagada,flat,mainland,1,13.592368256649284,775000.0,160228.0628912014,0.156027599341169
1000000,3,0,Oregun Ikeja,flat,mainland,0,13.815511557963774,1600000.0,1237311.287693152,-0.4849224329947255
400000,1,0,Sabo Yaba,mini flat,mainland,1,12.899222326086994,350000.0,197881.37662672115,0.2526766331038764
3500000,3,1,Victoria Island Extension Victoria Island,flat,island,0,15.068273812173887,4500000.0,6915655.485204466,-0.14459945295705173
180000,0,0,Coker Road Ilupeju,self contain,mainland,0,12.100717685412471,175000.0,7071.067811865475,0.7071067811865476
900000,3,0,Millenuim/Ups Gbagada,flat,mainland,1,13.710151153416941,1000000.0,395058.6778605653,-0.253126954561658
2000000,2,0,Ikate Lekki Ikate Lekki,flat,island,0,14.508658238524095,2000000.0,895390.6211295603,0.0
3000000,3,1,Lekki Phase 1 Lekki,duplex,island,0,14.914123179965662,2600000.0,954800.4463444415,0.41893570696520305
5500000,5,1,Victoria Island Extension Victoria Island,duplex,island,0,15.520258832020865,7000000.0,5332982.891566327,-0.281268481541939
250000,0,0,Unilag Akoka Yaba,self contain,mainland,0,12.429220196836383,230000.0,96333.31300434396,0.20761250055936661
2200000,2,1,Lekki Phase 1 Lekki,flat,island,0,14.603968372873895,2000000.0,895390.6211295603,0.2233661993775347
2000000,2,1,Victoria Island Extension Victoria Island,flat,island,0,14.508658238524095,3000000.0,1583096.9895844576,-0.6316732370658396
3000000,3,1,Sinari Daranijo Ligali Ayorinde Victoria Island,flat,island,0,14.914123179965662,4500000.0,6915655.485204466,-0.21689917943557763
2000000,2,1,Sinari Daranijo Ligali Ayorinde Victoria Island,flat,island,0,14.508658238524095,3000000.0,1583096.9895844576,-0.6316732370658396
7000000,4,1,Victoria Island Extension Victoria Island,duplex,island,0,15.76142084987672,5500000.0,29047945.450937405,0.051638764005995944
3500000,5,0,Okunola-Aina Mende Maryland,duplex,mainland,0,15.068273812173887,5000000.0,1793506.8069752806,-0.8363503244962449
5000000,5,1,Victoria Island Extension Victoria Island,duplex,island,0,15.424948670398354,7000000.0,5332982.891566327,-0.3750246420559187
1000000,3,0,Ajah Canaan Estate Ajah,flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
3000000,4,0,Lekki Osapa London Lekki,duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
2000000,3,0,Lekki Osapa London Lekki,flat,island,0,14.508658238524095,2000000.0,1404009.206178628,0.0
3500000,4,1,Lekki Chevron Lekki,duplex,island,1,15.068273812173887,3500000.0,4441466.645353092,0.0
3000000,4,1,Agungi Agungi Lekki,duplex,island,1,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
1900000,3,1,Lekki Agungi Lekki,flat,island,0,14.45736497045232,2000000.0,1404009.206178628,-0.07122460419770019
650000,2,0,Maryland Ikeja,flat,mainland,1,13.384729180332174,1000000.0,1799391.966140632,-0.1945101493093171
1000000,3,0,Badore Ajah,flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
750000,3,0,Akoka Yaba,flat,mainland,0,13.527829818844937,1000000.0,624067.9867957743,-0.4005973792753005
700000,3,0,Akoka Yaba,flat,mainland,0,13.45883704259595,1000000.0,624067.9867957743,-0.48071685513036055
1000000,3,0,Idi- Araba Surulere,flat,mainland,0,13.815511557963774,950000.0,595690.8266673322,0.08393615909738167
4500000,4,1,Parkview Estate Ikoyi,duplex,island,1,15.319588176962746,8000000.0,4311717.945846556,-0.8117414088673223
1000000,2,0,Ifako-Gbagada Gbagada,flat,mainland,0,13.815511557963774,775000.0,160228.0628912014,1.4042483940705208
1500000,4,0,Off Mobil Road Ikota Lekki,duplex,island,0,14.220976332738882,3500000.0,4441466.645353092,-0.45030170430132815
1300000,3,0,After Lbs Lbs Ibeju-Lekki,flat,island,0,14.077875591662238,2000000.0,1404009.206178628,-0.4985722293839013
6000000,4,1,Parkview Estate Ikoyi,duplex,island,1,15.607270193858982,8000000.0,4311717.945846556,-0.4638522336384699
800000,1,0,"Off Association Avenue, Obanikoro Busstop Ikorodu Road(Ilupeju) Ilupeju",mini flat,mainland,0,13.592368256649284,400000.0,736903.1929564925,0.5428121411649472
6500000,5,1,Lekki Phase 1 Lekki,house,island,0,15.687312888712007,5250000.0,2657932.123776522,0.47029041442335173
5000000,3,1,Parkview Estate Ikoyi,flat,island,1,15.424948670398354,7500000.0,5588541.634109451,-0.4473438982258529
2500000,3,0,Off Adeola Adeleye Street Ikorodu Road(Ilupeju) Ilupeju,flat,mainland,0,14.731801689838349,1500000.0,1041942.1204428492,0.9597462089112754
1500000,3,0,Gbagada Phase 2 Phase 2 Gbagada,flat,mainland,0,14.220976332738882,1000000.0,395058.6778605653,1.26563477280829
1500000,3,0,Ajao Estate Anthony Village Maryland,flat,mainland,1,14.220976332738882,1800000.0,2138121.143516691,-0.14031010399465613
700000,3,0,Aguda Surulere,flat,mainland,1,13.45883704259595,950000.0,595690.8266673322,-0.41968079548690834
600000,3,0,Aguda Surulere,flat,mainland,0,13.304686600863562,950000.0,595690.8266673322,-0.5875531136816716
5000000,4,0,Off Akinfe Street Anthony Village Maryland,flat,mainland,0,15.424948670398354,4500000.0,1764369.5757975425,0.2833873395113303
300000,1,0,Palmgroove Shomolu,mini flat,mainland,0,12.611541086966115,350000.0,176717.89236844712,-0.2829368284664279
650000,3,0,Aguda Surulere,flat,mainland,0,13.384729180332174,950000.0,595690.8266673322,-0.50361695458429
250000,0,0,Ogudu-Orike Ogudu,self contain,mainland,0,12.429220196836383,300000.0,70710.67811865476,-0.7071067811865475
800000,3,0,"Atunrashe Estate, Atunrase Medina Gbagada",flat,mainland,1,13.592368256649284,1000000.0,395058.6778605653,-0.506253909123316
1500000,4,0,"Off Association Avenue, Obanikoro Busstop Ilupeju Industrial Estate Ilupeju",duplex,mainland,1,14.220976332738882,2500000.0,928782.731664065,-1.076678071101018
1200000,3,0,Ifako-Gbagada Gbagada,flat,mainland,1,13.997832948091215,1000000.0,395058.6778605653,0.506253909123316
1500000,0,0,Eric Moore Heights Bode Thomas Surulere,self contain,mainland,1,14.220976332738882,200000.0,286495.17828313826,4.537598181548565
1700000,3,0,Atunrase Medina Gbagada,flat,mainland,1,14.346139397261565,1000000.0,395058.6778605653,1.771888681931606
900000,2,0,Atunrase Medina Gbagada,flat,mainland,1,13.710151153416941,775000.0,160228.0628912014,0.7801379967058449
1600000,3,0,Ajao Estate Anthony Village Maryland,flat,mainland,1,14.285514812209815,1800000.0,2138121.143516691,-0.09354006932977076
1500000,3,0,Ifako-Gbagada Gbagada,duplex,mainland,0,14.220976332738882,1600000.0,214887.1112659745,-0.4653606231237663
900000,3,0,"Magodo Phase 2, Isheri Magodo Kosofe/Ikosi",flat,mainland,0,13.710151153416941,1000000.0,471780.70203466876,-0.21196288777545527
1800000,3,0,Opebi Ikeja,flat,mainland,0,14.403297778421795,1600000.0,1237311.287693152,0.16164081099824182
1100000,2,0,Alagomeji Yaba,flat,mainland,0,13.910821646859095,700000.0,388728.5267957169,1.0289957449153364
1000000,3,0,Bode Thomas Surulere,flat,mainland,0,13.815511557963774,950000.0,595690.8266673322,0.08393615909738167
850000,2,0,"Magodo Phase 2, Isheri Magodo Kosofe/Ikosi",flat,mainland,0,13.652992804936396,650000.0,284013.1899463334,0.7041926469604867
1200000,2,0,Bode Thomas Surulere,flat,mainland,0,13.997832948091215,725000.0,366236.1254336464,1.2969774607504119
700000,3,0,Ago Palace Way Ago Palace Okota,flat,mainland,0,13.45883704259595,700000.0,141741.9848015969,0.0
750000,2,0,Badore Ajah,flat,island,1,13.527829818844937,700000.0,204008.4003956448,0.24508794688371768
650000,1,0,Thomas Estate Ajah,mini flat,island,1,13.384729180332174,365000.0,1204599.6404862693,0.2365931305482974
550000,1,0,Thomas Estate Ajah,mini flat,island,1,13.217675375388819,365000.0,1204599.6404862693,0.15357799702257902
1200000,2,1,"Dolphin Estate,Ikoyi Dolphin Estate Ikoyi",flat,island,1,13.997832948091215,4000000.0,6803381.0000145435,-0.41156007579084786
2500000,2,1,"Bayo Kuku Road,Ikoyi Old Ikoyi Ikoyi",flat,island,0,14.731801689838349,4000000.0,6803381.0000145435,-0.22047861203081137
1500000,3,0,Atunrase Atunrase Medina Gbagada,flat,mainland,0,14.220976332738882,1000000.0,395058.6778605653,1.26563477280829
1500000,2,1,Gerard Road Ikoyi,flat,island,0,14.220976332738882,4000000.0,6803381.0000145435,-0.3674643533846856
500000,1,0,Secretariat Oworonshoki Gbagada,mini flat,mainland,1,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537
1000000,3,0,Atunrase Atunrase Medina Gbagada,flat,mainland,0,13.815511557963774,1000000.0,395058.6778605653,0.0
900000,2,0,Atunrase Atunrase Medina Gbagada,flat,mainland,0,13.710151153416941,775000.0,160228.0628912014,0.7801379967058449
3000000,5,0, Awoyaya Ajah,house,island,0,14.914123179965662,3000000.0,10336424.26889815,0.0
500000,1,0,Deeper Life Church Ifako-Gbagada Gbagada,mini flat,mainland,1,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537
150000,0,0,Beach Road Ebute Ikorodu Ikorodu Ikorodu,self contain,mainland,0,11.918397239722838,150000.0,1.0,0.0
3000000,5,0,Off Lekki-Epe Expressway Ajah,duplex,island,1,14.914123179965662,2250000.0,795432.2210601311,0.9428836048411765
800000,3,0,Ikeja Toyin Street Ikeja,flat,mainland,0,13.592368256649284,1600000.0,1237311.287693152,-0.6465632439929673
2000000,4,1,Chevy View Chevron Lekki,duplex,island,0,14.508658238524095,3500000.0,4441466.645353092,-0.33772627822599616
4500000,5,0,Osapa London Lekki,duplex,island,0,15.319588176962746,5000000.0,15715303.809011258,-0.0318161205202598
800000,2,0,Sabo Yaba,flat,mainland,1,13.592368256649284,700000.0,388728.5267957169,0.2572489362288341
400000,1,0,Sabo Yaba,mini flat,mainland,1,12.899222326086994,350000.0,197881.37662672115,0.2526766331038764
180000,1,0,Obafemi Awolowo Way Ikeja,mini flat,mainland,0,12.100717685412471,600000.0,1693250.274244203,-0.2480436627641892
1200000,3,0,Anthony Village Maryland,flat,mainland,0,13.997832948091215,1800000.0,2138121.143516691,-0.28062020798931225
5000000,10,0,Off Yesufu Sanusi Street Adeniran Ogunsanya Surulere,house,mainland,0,15.424948670398354,5000000.0,1.0,0.0
900000,1,0,"Ilasan, Jakande First Gate Jakande Lekki",mini flat,island,0,13.710151153416941,1100000.0,655271.5531639188,-0.30521697307676227
3000000,4,0,Lekki Osapa London Lekki,duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
2500000,4,1,Lekki Agungi Lekki,duplex,island,0,14.731801689838349,3500000.0,4441466.645353092,-0.22515085215066408
3000000,4,1,Lekki Agungi Lekki,house,island,1,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
350000,1,0,Idi- Araba Surulere,mini flat,mainland,0,12.765691290604371,350000.0,520105.5909145904,0.0
3000000,4,1,Lekki Agungi Lekki,duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
3000000,4,1,Lekki Agungi Lekki,duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
4500000,5,1,Lekki Chevron Lekki,duplex,island,1,15.319588176962746,5000000.0,15715303.809011258,-0.0318161205202598
4000000,5,1,Lekki Chevron Lekki,duplex,island,1,15.201805169084134,5000000.0,15715303.809011258,-0.0636322410405196
2500000,3,0,Lekki Idado Lekki,duplex,island,1,14.731801689838349,2600000.0,954800.4463444415,-0.10473392674130076
2300000,3,0,Lekki V.G.C Lekki,duplex,island,0,14.648420115681892,2600000.0,954800.4463444415,-0.31420178022390227
1800000,3,0,Lekki Osapa London Lekki,flat,island,0,14.403297778421795,2000000.0,1404009.206178628,-0.14244920839540037
3000000,3,0,Lekki Osapa London Lekki,duplex,island,0,14.914123179965662,2600000.0,954800.4463444415,0.41893570696520305
2800000,4,0,Lekki Ikota Lekki,house,island,1,14.845130332288226,3500000.0,8849999.881058574,-0.07909604626076797
3500000,4,1,Agungi Lekki,duplex,island,0,15.068273812173887,3500000.0,4441466.645353092,0.0
2500000,3,1,Lekki Agungi Lekki,flat,island,0,14.731801689838349,2000000.0,1404009.206178628,0.3561230209885009
1000000,3,0,Ajah Sangotedo Ajah,flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
900000,3,0,Ajah Sangotedo Ajah,flat,island,0,13.710151153416941,900000.0,345391.2078968643,0.0
4000000,5,0,Lekki Osapa London Lekki,house,island,0,15.201805169084134,5250000.0,2657932.123776522,-0.47029041442335173
1800000,2,0,Lekki Idado Lekki,flat,island,1,14.403297778421795,2000000.0,895390.6211295603,-0.2233661993775347
1000000,3,0,Ajah Ado Ajah,flat,island,1,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
850000,2,0,Ajah Sangotedo Ajah,flat,island,0,13.652992804936396,700000.0,204008.4003956448,0.735263840651153
850000,2,0,Ajah Sangotedo Ajah,flat,island,0,13.652992804936396,700000.0,204008.4003956448,0.735263840651153
4000000,5,0,Lekki V.G.C Lekki,duplex,island,0,15.201805169084134,5000000.0,15715303.809011258,-0.0636322410405196
3000000,4,0,Lekki Ikota Lekki,house,island,1,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
850000,2,0,Ajah Ado Ajah,flat,island,0,13.652992804936396,700000.0,204008.4003956448,0.735263840651153
3500000,4,1,Lekki Chevron Lekki,duplex,island,1,15.068273812173887,3500000.0,4441466.645353092,0.0
1000000,3,0,Ajah Off Lekki-Epe Expressway Ajah,flat,island,0,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
8000000,3,1,Victoria Island Extension Victoria Island,flat,island,0,15.894952224644102,4500000.0,6915655.485204466,0.5060980853496811
6000000,4,1,Off Africa Lane Lekki Phase 1 Lekki,duplex,island,0,15.607270193858982,3500000.0,4441466.645353092,0.5628771303766602
10000000,3,1,Bourdillon Ikoyi,flat,island,0,16.118095750958314,7500000.0,5588541.634109451,0.4473438982258529
3500000,3,1,Off Admiralty Road Lekki Phase 1 Lekki,duplex,island,0,15.068273812173887,2600000.0,954800.4463444415,0.9426053406717068
3500000,3,1,By Admiralty Road Lekki Phase 1 Lekki,flat,island,0,15.068273812173887,2000000.0,1404009.206178628,1.0683690629655027
600000,3,0,Off Finbarrs Road Akoka Yaba,flat,mainland,0,13.304686600863562,1000000.0,624067.9867957743,-0.6409558068404807
5000000,4,1,By Admiralty Road Lekki Phase 1 Lekki,duplex,island,0,15.424948670398354,3500000.0,4441466.645353092,0.33772627822599616
5000000,5,1,Lekki Phase 1 Lekki,duplex,island,0,15.424948670398354,5000000.0,15715303.809011258,0.0
3500000,3,1,By Admiralty Road Lekki Phase 1 Lekki,flat,island,0,15.068273812173887,2000000.0,1404009.206178628,1.0683690629655027
5000000,4,1,By Admiralty Road Lekki Phase 1 Lekki,duplex,island,0,15.424948670398354,3500000.0,4441466.645353092,0.33772627822599616
4000000,3,1,By Admiralty Road Lekki Phase 1 Lekki,flat,island,0,15.201805169084134,2000000.0,1404009.206178628,1.4244920839540036
6000000,5,1,Off Africa Lane Lekki Phase 1 Lekki,duplex,island,0,15.607270193858982,5000000.0,15715303.809011258,0.0636322410405196
19000000,3,1,By Admiralty Road Lekki Phase 1 Lekki,flat,island,0,16.759949589762293,2000000.0,1404009.206178628,12.10818271360903
350000,1,0,Akoka Yaba,mini flat,mainland,0,12.765691290604371,350000.0,197881.37662672115,0.0
8500000,5,1,Lekki Phase 1 Lekki,duplex,island,1,15.955576839107596,5000000.0,15715303.809011258,0.22271284364181856
250000,1,0,Papa Ajao Ladipo Mushin,mini flat,mainland,0,12.429220196836383,275000.0,35355.33905932738,-0.7071067811865475
2000000,3,0,Maryland Ikeja,duplex,mainland,1,14.508658238524095,3000000.0,1192386.2403753907,-0.8386544276837485
750000,2,0,Maryland Ikeja,flat,mainland,1,13.527829818844937,1000000.0,1799391.966140632,-0.1389358209352265
1500000,3,0,Ogudu-Orike Ogudu,duplex,mainland,0,14.220976332738882,1500000.0,1.0,0.0
500000,2,0,Ifako-Gbagada Gbagada,flat,mainland,0,13.122365377402328,775000.0,160228.0628912014,-1.716303592752859
850000,2,0,Maryland Ikeja,flat,mainland,1,13.652992804936396,1000000.0,1799391.966140632,-0.0833614925611359
800000,3,0,Ifako-Gbagada Gbagada,flat,mainland,0,13.592368256649284,1000000.0,395058.6778605653,-0.506253909123316
200000,0,0,Randle Avenue Surulere,self contain,mainland,1,12.206077645517674,200000.0,286495.17828313826,0.0
600000,2,0,Ado Ajah,flat,island,0,13.304686600863562,700000.0,204008.4003956448,-0.49017589376743537
500000,1,0,"Badore,Ajah,Lekki Badore Ajah",mini flat,island,0,13.122365377402328,365000.0,1204599.6404862693,0.11207043025971981
400000,2,0,Idimu Egbe/Idimu,flat,mainland,0,12.899222326086994,350000.0,69498.20141557622,0.7194430788361927
4000000,3,1,Parkview Estate Ikoyi,duplex,island,1,15.201805169084134,7000000.0,3901464.926335821,-0.7689419376166329
2500000,4,1,Omole Phase 1 Agidingbi Ikeja,duplex,mainland,0,14.731801689838349,3500000.0,1350794.5131020376,-0.7403050503244538
550000,2,0,Badore Ajah,duplex,island,0,13.217675375388819,550000.0,1.0,0.0
6000000,5,0,Opebi Ikeja,duplex,mainland,0,15.607270193858982,4500000.0,2475331.4711372973,0.6059794486072693
2500000,2,1,Off Castles And Temple Drive Lekki Phase 1 Lekki,flat,island,0,14.731801689838349,2000000.0,895390.6211295603,0.5584154984438368
400000,2,0,Abulado Amuwo Odofin Amuwo Odofin,flat,mainland,0,12.899222326086994,650000.0,344063.1433913202,-0.7266108120033726
1600000,4,1,Magodo Kosofe/Ikosi,duplex,mainland,0,14.285514812209815,2500000.0,962899.7352352653,-0.9346767550830232
5800000,5,0,Opebi Ikeja,duplex,mainland,0,15.573368647930426,4500000.0,2475331.4711372973,0.5251821887929666
3700000,3,1,Off Castles And Temple Drive Lekki Phase 1 Lekki,house,island,0,15.123843647884687,2850000.0,2759038.177819703,0.3080783755851115
1600000,3,0,Alagomeji Yaba,flat,mainland,0,14.285514812209815,1000000.0,624067.9867957743,0.9614337102607211
1300000,2,0,Alagomeji Yaba,flat,mainland,0,14.077875591662238,700000.0,388728.5267957169,1.5434936173730045
500000,1,0,Alagomeji Yaba,mini flat,mainland,0,13.122365377402328,350000.0,197881.37662672115,0.7580298993116291
1000000,3,0,Palmgroove Shomolu,flat,mainland,0,13.815511557963774,750000.0,258573.34507161233,0.9668436626008844
3000000,3,1,Off Castles And Temple Drive Lekki Phase 1 Lekki,flat,island,0,14.914123179965662,2000000.0,1404009.206178628,0.7122460419770018
1000000,2,0,Ifako-Gbagada Gbagada,flat,mainland,0,13.815511557963774,775000.0,160228.0628912014,1.4042483940705208
650000,2,0,Ifako-Gbagada Gbagada,flat,mainland,1,13.384729180332174,775000.0,160228.0628912014,-0.7801379967058449
2300000,5,0,Medina Gbagada,duplex,mainland,1,14.648420115681892,2600000.0,700417.4579382037,-0.4283159944115333
5000000,5,1,Off Fatai Arobieke Road Lekki Phase 1 Lekki,duplex,island,0,15.424948670398354,5000000.0,15715303.809011258,0.0
2500000,5,0,Medina Gbagada,duplex,mainland,1,14.731801689838349,2600000.0,700417.4579382037,-0.14277199813717775
1000000,4,0,Ifako-Gbagada Gbagada,flat,mainland,1,13.815511557963774,1600000.0,621261.5464447394,-0.9657768188512362
1200000,2,0,Off Ogunlana Drive Ogunlana Surulere,flat,mainland,1,13.997832948091215,725000.0,366236.1254336464,1.2969774607504119
7000000,5,1,Off Fatai Arobieke Road Lekki Phase 1 Lekki,duplex,island,0,15.76142084987672,5000000.0,15715303.809011258,0.1272644820810392
200000,0,0,Lawanson Surulere,self contain,mainland,0,12.206077645517674,200000.0,286495.17828313826,0.0
900000,2,0,Bode Thomas Surulere,flat,mainland,0,13.710151153416941,725000.0,366236.1254336464,0.4778338013290991
500000,1,0,Ifako-Gbagada Gbagada,mini flat,mainland,0,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537
